year,month,day,hour,min,sec,ms,anchor,distance,dirX,dirY,dirZ
2021,12,30,01,27,15,6520,ANCHOR_6, 2.0421863, -0.7382707, -0.02584438, -0.67400926
2021,12,30,01,27,15,6520,ANCHOR_7, 5.068291, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,15,6520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,15,6520,ANCHOR_0, 5.5836344, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,15,6520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,15,6520,ANCHOR_5, 4.0331078, 0.042295717, 0.021581814, -0.99887204
2021,12,30,01,27,15,8520,ANCHOR_8, 2.6135907, 0.4446247, 0.6975286, -0.5619277
2021,12,30,01,27,15,8520,ANCHOR_6, 3.0821662, -0.67445105, -0.108477525, -0.7303071
2021,12,30,01,27,15,8520,ANCHOR_7, 5.068291, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,15,8520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,15,8520,ANCHOR_0, 5.747321, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,15,8520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,15,8520,ANCHOR_5, 4.1970944, 0.042295717, 0.021581814, -0.99887204
2021,12,30,01,27,16,0520,ANCHOR_8, 2.220263, 0.8049519, -0.38056108, -0.45522055
2021,12,30,01,27,16,0520,ANCHOR_6, 3.0821662, -0.67445105, -0.108477525, -0.7303071
2021,12,30,01,27,16,0520,ANCHOR_7, 5.18521, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,16,0520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,16,0520,ANCHOR_0, 5.7005534, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,16,0520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,16,0520,ANCHOR_5, 4.1970944, 0.042295717, 0.021581814, -0.99887204
2021,12,30,01,27,16,2520,ANCHOR_8, 2.1171343, 0.8049519, -0.38056108, -0.45522055
2021,12,30,01,27,16,2520,ANCHOR_6, 3.0821662, -0.67445105, -0.108477525, -0.7303071
2021,12,30,01,27,16,2520,ANCHOR_7, 5.1618266, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,16,2520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,16,2520,ANCHOR_0, 5.8363595, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,16,2520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,16,2520,ANCHOR_5, 2.295211, 0.042295717, 0.021581814, -0.99887204
2021,12,30,01,27,16,4520,ANCHOR_8, 2.145315, 0.8049519, -0.38056108, -0.45522055
2021,12,30,01,27,16,4520,ANCHOR_6, 2.028096, -0.707217, -0.14196356, -0.6925969
2021,12,30,01,27,16,4520,ANCHOR_7, 5.302429, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,16,4520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,16,4520,ANCHOR_0, 5.9862556, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,16,4520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,16,4520,ANCHOR_5, 2.1920824, 0.042295717, 0.021581814, -0.99887204
2021,12,30,01,27,16,6520,ANCHOR_8, 2.2154663, 0.66893643, -0.39518598, -0.62956494
2021,12,30,01,27,16,6520,ANCHOR_6, 1.8970866, -0.707217, -0.14196356, -0.6925969
2021,12,30,01,27,16,6520,ANCHOR_7, 5.5086865, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,16,6520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,16,6520,ANCHOR_0, 5.9862556, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,16,6520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,16,6520,ANCHOR_5, 2.1920824, 0.042295717, 0.021581814, -0.99887204
2021,12,30,01,27,16,8520,ANCHOR_8, 3.9251826, 0.21756238, -0.560405, -0.7991326
2021,12,30,01,27,16,8520,ANCHOR_6, 1.9531479, -0.707217, -0.14196356, -0.6925969
2021,12,30,01,27,16,8520,ANCHOR_7, 5.5086865, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,16,8520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,16,8520,ANCHOR_0, 5.9862556, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,16,8520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,16,8520,ANCHOR_5, 2.1920824, 0.042295717, 0.021581814, -0.99887204
2021,12,30,01,27,17,0520,ANCHOR_8, 3.9251826, 0.21756238, -0.560405, -0.7991326
2021,12,30,01,27,17,0520,ANCHOR_6, 1.4192175, -0.8035146, -0.18267488, -0.5665635
2021,12,30,01,27,17,0520,ANCHOR_7, 4.904305, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,17,0520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,17,0520,ANCHOR_0, 6.6140213, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,17,0520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,17,0520,ANCHOR_5, 4.112553, 0.042295717, 0.021581814, -0.99887204
2021,12,30,01,27,17,2520,ANCHOR_8, 2.3560688, 0.21756238, -0.560405, -0.7991326
2021,12,30,01,27,17,2520,ANCHOR_6, 1.5598202, -0.7917664, -0.015217847, -0.6106344
2021,12,30,01,27,17,2520,ANCHOR_7, 4.904305, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,17,2520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,17,2520,ANCHOR_0, 6.6140213, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,17,2520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,17,2520,ANCHOR_5, 4.1782074, -0.35951477, 0.445715, -0.81980926
2021,12,30,01,27,17,4520,ANCHOR_8, 2.3560688, 0.21756238, -0.560405, -0.7991326
2021,12,30,01,27,17,4520,ANCHOR_6, 2.0937505, -0.7917664, -0.015217847, -0.6106344
2021,12,30,01,27,17,4520,ANCHOR_7, 6.1034746, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,17,4520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,17,4520,ANCHOR_0, 6.773211, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,17,4520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,17,4520,ANCHOR_5, 4.1032596, -0.2977088, 0.43136105, -0.8516438
2021,12,30,01,27,17,6520,ANCHOR_8, 4.220478, -0.087532856, -0.3950812, -0.91446644
2021,12,30,01,27,17,6520,ANCHOR_6, 2.6183872, -0.7917664, -0.015217847, -0.6106344
2021,12,30,01,27,17,6520,ANCHOR_7, 5.264955, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,17,6520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,17,6520,ANCHOR_0, 6.5858407, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,17,6520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,17,6520,ANCHOR_5, 4.323307, -0.23680441, 0.4244301, -0.8739466
2021,12,30,01,27,17,8520,ANCHOR_8, 4.220478, -0.087532856, -0.3950812, -0.91446644
2021,12,30,01,27,17,8520,ANCHOR_6, 2.061073, -0.7917664, -0.015217847, -0.6106344
2021,12,30,01,27,17,8520,ANCHOR_7, 5.2601585, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,17,8520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,17,8520,ANCHOR_0, 6.7453303, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,17,8520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,17,8520,ANCHOR_5, 4.0984626, -0.23680441, 0.4244301, -0.8739466
2021,12,30,01,27,18,0520,ANCHOR_8, 3.550442, -0.087532856, -0.3950812, -0.91446644
2021,12,30,01,27,18,0520,ANCHOR_6, 2.6183872, -0.7917664, -0.015217847, -0.6106344
2021,12,30,01,27,18,0520,ANCHOR_7, 5.9910526, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,18,0520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,18,0520,ANCHOR_0, 6.8481593, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,18,0520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,18,0520,ANCHOR_5, 3.433523, -0.23680441, 0.4244301, -0.8739466
2021,12,30,01,27,18,2520,ANCHOR_8, 3.550442, -0.087532856, -0.3950812, -0.91446644
2021,12,30,01,27,18,2520,ANCHOR_6, 1.7375971, -0.5126728, 0.5523535, -0.65732205
2021,12,30,01,27,18,2520,ANCHOR_7, 5.9301944, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,18,2520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,18,2520,ANCHOR_0, 6.740534, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,18,2520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,18,2520,ANCHOR_5, 3.5552387, -0.20224044, 0.41405228, -0.88750184
2021,12,30,01,27,18,4510,ANCHOR_8, 3.550442, -0.087532856, -0.3950812, -0.91446644
2021,12,30,01,27,18,4510,ANCHOR_6, 1.5739104, -0.38583285, 0.64190024, -0.66264397
2021,12,30,01,27,18,4510,ANCHOR_7, 5.396264, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,18,4510,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,18,4510,ANCHOR_0, 6.8811364, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,18,4510,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,18,4510,ANCHOR_5, 3.7611961, -0.22913127, 0.35142776, -0.90774304
2021,12,30,01,27,18,6510,ANCHOR_8, 3.550442, -0.087532856, -0.3950812, -0.91446644
2021,12,30,01,27,18,6510,ANCHOR_6, 1.5877008, -0.29500186, 0.79751015, -0.5262617
2021,12,30,01,27,18,6510,ANCHOR_7, 5.283842, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,18,6510,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,18,6510,ANCHOR_0, 6.90452, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,18,6510,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,18,6510,ANCHOR_5, 3.6301868, -0.31481418, 0.36408767, -0.87654555
2021,12,30,01,27,18,8510,ANCHOR_8, 3.550442, -0.087532856, -0.3950812, -0.91446644
2021,12,30,01,27,18,8510,ANCHOR_6, 1.6815358, -0.29500186, 0.79751015, -0.5262617
2021,12,30,01,27,18,8510,ANCHOR_7, 5.3165193, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,18,8510,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,18,8510,ANCHOR_0, 6.9512877, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,18,8510,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,18,8510,ANCHOR_5, 3.97225, -0.31481418, 0.36408767, -0.87654555
2021,12,30,01,27,19,0510,ANCHOR_8, 4.070582, -0.087532856, -0.3950812, -0.91446644
2021,12,30,01,27,19,0510,ANCHOR_6, 1.7471905, -0.29500186, 0.79751015, -0.5262617
2021,12,30,01,27,19,0510,ANCHOR_7, 5.400761, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,19,0510,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,19,0510,ANCHOR_0, 7.0169425, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,19,0510,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,19,0510,ANCHOR_5, 3.1852949, -0.3652641, 0.40177616, -0.8397369
2021,12,30,01,27,19,2510,ANCHOR_8, 3.878415, -0.087532856, -0.3950812, -0.91446644
2021,12,30,01,27,19,2510,ANCHOR_6, 2.5386426, -0.29500186, 0.79751015, -0.5262617
2021,12,30,01,27,19,2510,ANCHOR_7, 5.8879237, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,19,2510,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,19,2510,ANCHOR_0, 7.0685067, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,19,2510,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,19,2510,ANCHOR_5, 3.8691216, -0.3652641, 0.40177616, -0.8397369
2021,12,30,01,27,19,4510,ANCHOR_8, 3.8316474, -0.087532856, -0.3950812, -0.91446644
2021,12,30,01,27,19,4510,ANCHOR_6, 1.948651, -0.29500186, 0.79751015, -0.5262617
2021,12,30,01,27,19,4510,ANCHOR_7, 5.67717, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,19,4510,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,19,4510,ANCHOR_0, 7.101184, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,19,4510,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,19,4510,ANCHOR_5, 4.534361, -0.3652641, 0.40177616, -0.8397369
2021,12,30,01,27,19,6520,ANCHOR_8, 3.4194329, -0.087532856, -0.3950812, -0.91446644
2021,12,30,01,27,19,6520,ANCHOR_6, 2.1360214, -0.29500186, 0.79751015, -0.5262617
2021,12,30,01,27,19,6520,ANCHOR_7, 5.7005534, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,19,6520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,19,6520,ANCHOR_0, 7.3026443, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,19,6520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,19,6520,ANCHOR_5, 4.0657854, -0.3652641, 0.40177616, -0.8397369
2021,12,30,01,27,19,8520,ANCHOR_8, 3.8034668, -0.087532856, -0.3950812, -0.91446644
2021,12,30,01,27,19,8520,ANCHOR_6, 1.986125, -0.29500186, 0.79751015, -0.5262617
2021,12,30,01,27,19,8520,ANCHOR_7, 6.0192327, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,19,8520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,19,8520,ANCHOR_0, 7.386886, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,19,8520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,19,8520,ANCHOR_5, 4.210885, -0.3652641, 0.40177616, -0.8397369
2021,12,30,01,27,20,0520,ANCHOR_8, 3.878415, -0.087532856, -0.3950812, -0.91446644
2021,12,30,01,27,20,0520,ANCHOR_6, 1.9345608, -0.29500186, 0.79751015, -0.5262617
2021,12,30,01,27,20,0520,ANCHOR_7, 6.131655, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,20,0520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,20,0520,ANCHOR_0, 7.6072335, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,20,0520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,20,0520,ANCHOR_5, 4.089169, -0.3652641, 0.40177616, -0.8397369
2021,12,30,01,27,20,2520,ANCHOR_8, 4.534361, -0.087532856, -0.3950812, -0.91446644
2021,12,30,01,27,20,2520,ANCHOR_6, 1.8970866, -0.29500186, 0.79751015, -0.5262617
2021,12,30,01,27,20,2520,ANCHOR_7, 6.421854, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,20,2520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,20,2520,ANCHOR_0, 7.3026443, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,20,2520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,20,2520,ANCHOR_5, 4.009724, -0.3652641, 0.40177616, -0.8397369
2021,12,30,01,27,20,4520,ANCHOR_8, 4.5106773, -0.087532856, -0.3950812, -0.91446644
2021,12,30,01,27,20,4520,ANCHOR_6, 1.9765316, -0.29500186, 0.79751015, -0.5262617
2021,12,30,01,27,20,4520,ANCHOR_7, 6.4359446, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,20,4520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,20,4520,ANCHOR_0, 7.3449154, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,20,4520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,20,4520,ANCHOR_5, 4.3514876, -0.3652641, 0.40177616, -0.8397369
2021,12,30,01,27,20,6520,ANCHOR_8, 4.337397, -0.087532856, -0.3950812, -0.91446644
2021,12,30,01,27,20,6520,ANCHOR_6, 2.0373895, -0.29500186, 0.79751015, -0.5262617
2021,12,30,01,27,20,6520,ANCHOR_7, 6.3705897, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,20,6520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,20,6520,ANCHOR_0, 7.23699, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,20,6520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,20,6520,ANCHOR_5, 3.6020064, -0.3652641, 0.40177616, -0.8397369
2021,12,30,01,27,20,8510,ANCHOR_8, 4.4827967, -0.087532856, -0.3950812, -0.91446644
2021,12,30,01,27,20,8510,ANCHOR_6, 2.0328927, -0.29500186, 0.79751015, -0.5262617
2021,12,30,01,27,20,8510,ANCHOR_7, 6.3142285, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,20,8510,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,20,8510,ANCHOR_0, 7.4432473, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,20,8510,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,20,8510,ANCHOR_5, 4.0283113, -0.3652641, 0.40177616, -0.8397369
2021,12,30,01,27,21,0520,ANCHOR_8, 4.4827967, -0.087532856, -0.3950812, -0.91446644
2021,12,30,01,27,21,0520,ANCHOR_6, 2.0140057, -0.29500186, 0.79751015, -0.5262617
2021,12,30,01,27,21,0520,ANCHOR_7, 6.759121, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,21,0520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,21,0520,ANCHOR_0, 7.4150667, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,21,0520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,21,0520,ANCHOR_5, 3.6535707, -0.3652641, 0.40177616, -0.8397369
2021,12,30,01,27,21,2520,ANCHOR_8, 4.4827967, -0.087532856, -0.3950812, -0.91446644
2021,12,30,01,27,21,2520,ANCHOR_6, 2.8807058, -0.29500186, 0.79751015, -0.5262617
2021,12,30,01,27,21,2520,ANCHOR_7, 6.8952265, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,21,2520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,21,2520,ANCHOR_0, 7.349412, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,21,2520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,21,2520,ANCHOR_5, 3.6535707, -0.3652641, 0.40177616, -0.8397369
2021,12,30,01,27,21,4520,ANCHOR_8, 4.2345686, 0.49442628, 0.6045155, -0.62458277
2021,12,30,01,27,21,4520,ANCHOR_6, 2.23885, -0.29500186, 0.79751015, -0.5262617
2021,12,30,01,27,21,4520,ANCHOR_7, 6.660789, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,21,4520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,21,4520,ANCHOR_0, 7.382389, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,21,4520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,21,4520,ANCHOR_5, 3.6160967, -0.3652641, 0.40177616, -0.8397369
2021,12,30,01,27,21,6520,ANCHOR_8, 4.1596203, 0.5026099, 0.55141383, -0.6658274
2021,12,30,01,27,21,6520,ANCHOR_6, 2.1360214, -0.29500186, 0.79751015, -0.5262617
2021,12,30,01,27,21,6520,ANCHOR_7, 6.5858407, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,21,6520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,21,6520,ANCHOR_0, 7.232493, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,21,6520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,21,6520,ANCHOR_5, 3.8034668, -0.3652641, 0.40177616, -0.8397369
2021,12,30,01,27,21,8520,ANCHOR_8, 4.2765393, 0.5253706, 0.5579369, -0.64241123
2021,12,30,01,27,21,8520,ANCHOR_6, 2.1360214, -0.29500186, 0.79751015, -0.5262617
2021,12,30,01,27,21,8520,ANCHOR_7, 6.6092243, 0.70371777, 0.50943017, -0.4952396
2021,12,30,01,27,21,8520,ANCHOR_2, nil, nil, nil, nil
2021,12,30,01,27,21,8520,ANCHOR_0, 7.41027, -0.79761845, -0.2741839, -0.5372411
2021,12,30,01,27,21,8520,ANCHOR_4, nil, nil, nil, nil
2021,12,30,01,27,21,8520,ANCHOR_5, 3.6068032, -0.3652641, 0.40177616, -0.8397369
